SalesOrderNumber,OrderDate,ProductKey,ResellerKey,EmployeeKey,SalesTerritoryKey,Quantity,Unit Price,Sales,Cost,Year,Quarter,Month,MonthName,DayOfWeek,WeekOfYear,Profit,ProfitMargin,RevenuePerUnit,Product,Category,Subcategory,Color,Standard Cost,Region,Country,Group,Business Type,Reseller,City,State-Province,Country-Region,Salesperson,Title
SO57145,2019-11-22,514,435,281,4,3,63.9,191.7,141.86,2019,4,11,November,Friday,47,49.839999999999975,25.998956703182042,63.9,Rear Brakes,Components,Brakes,Silver,47.29,Southwest,United States,North America,Warehouse,Satin Finish Company,Corpus Christi,Texas,United States,Michael Blythe,Sales Representative
SO57145,2019-11-22,357,435,281,4,3,1391.99,4175.97,3796.86,2019,4,11,November,Friday,47,379.1100000000001,9.078369815875115,1391.99,"Mountain-200 Silver, 46",Bikes,Mountain Bikes,Silver,1265.62,Southwest,United States,North America,Warehouse,Satin Finish Company,Corpus Christi,Texas,United States,Michael Blythe,Sales Representative
SO57145,2019-11-22,363,435,281,4,3,1376.99,4130.97,3755.94,2019,4,11,November,Friday,47,375.0300000000002,9.07849730208644,1376.99,"Mountain-200 Black, 46",Bikes,Mountain Bikes,Black,1251.98,Southwest,United States,North America,Warehouse,Satin Finish Company,Corpus Christi,Texas,United States,Michael Blythe,Sales Representative
SO57168,2019-11-26,408,436,281,4,3,72.16,216.48,160.2,2019,4,11,November,Tuesday,48,56.28,25.99778270509978,72.16,HL Road Handlebars,Components,Handlebars,Not Specified,53.4,Southwest,United States,North America,Value Added Reseller,Sheet Metal Manufacturing,College Station,Texas,United States,Michael Blythe,Sales Representative
SO57168,2019-11-26,382,436,281,4,3,672.29,2016.87,2139.24,2019,4,11,November,Tuesday,48,-122.36999999999989,-6.067322137767923,672.29,"Road-550-W Yellow, 38",Bikes,Road Bikes,Yellow,713.08,Southwest,United States,North America,Value Added Reseller,Sheet Metal Manufacturing,College Station,Texas,United States,Michael Blythe,Sales Representative
SO57168,2019-11-26,463,436,281,4,3,14.69,44.07,27.48,2019,4,11,November,Tuesday,48,16.59,37.64465622872702,14.69,"Half-Finger Gloves, S",Clothing,Gloves,Black,9.16,Southwest,United States,North America,Value Added Reseller,Sheet Metal Manufacturing,College Station,Texas,United States,Michael Blythe,Sales Representative
SO57168,2019-11-26,434,436,281,4,3,356.9,1070.7,1082.83,2019,4,11,November,Tuesday,48,-12.129999999999882,-1.1329037078546635,356.90000000000003,"ML Road Frame-W - Yellow, 44",Components,Road Frames,Yellow,360.94,Southwest,United States,North America,Value Added Reseller,Sheet Metal Manufacturing,College Station,Texas,United States,Michael Blythe,Sales Representative
SO57168,2019-11-26,547,436,281,4,3,48.59,145.77,107.88,2019,4,11,November,Tuesday,48,37.890000000000015,25.99300267544763,48.59,HL Road Pedal,Components,Pedals,Silver/Black,35.96,Southwest,United States,North America,Value Added Reseller,Sheet Metal Manufacturing,College Station,Texas,United States,Michael Blythe,Sales Representative
SO57168,2019-11-26,584,436,281,4,3,323.99,971.97,1030.95,2019,4,11,November,Tuesday,48,-58.98000000000002,-6.068088521250658,323.99,"Road-750 Black, 58",Bikes,Road Bikes,Black,343.65,Southwest,United States,North America,Value Added Reseller,Sheet Metal Manufacturing,College Station,Texas,United States,Michael Blythe,Sales Representative
SO57168,2019-11-26,222,436,281,4,3,20.99,62.97,39.26,2019,4,11,November,Tuesday,48,23.71,37.65285056376052,20.99,"Sport-100 Helmet, Blue",Accessories,Helmets,Blue,13.09,Southwest,United States,North America,Value Added Reseller,Sheet Metal Manufacturing,College Station,Texas,United States,Michael Blythe,Sales Representative
SO57168,2019-11-26,465,436,281,4,3,14.69,44.07,27.48,2019,4,11,November,Tuesday,48,16.59,37.64465622872702,14.69,"Half-Finger Gloves, M",Clothing,Gloves,Black,9.16,Southwest,United States,North America,Value Added Reseller,Sheet Metal Manufacturing,College Station,Texas,United States,Michael Blythe,Sales Representative
SO57168,2019-11-26,605,436,281,4,3,323.99,971.97,1030.95,2019,4,11,November,Tuesday,48,-58.98000000000002,-6.068088521250658,323.99,"Road-750 Black, 48",Bikes,Road Bikes,Black,343.65,Southwest,United States,North America,Value Added Reseller,Sheet Metal Manufacturing,College Station,Texas,United States,Michael Blythe,Sales Representative
SO57168,2019-11-26,491,436,281,4,3,32.39,97.17,124.72,2019,4,11,November,Tuesday,48,-27.549999999999997,-28.352372131316244,32.39,"Short-Sleeve Classic Jersey, XL",Clothing,Jerseys,Yellow,41.57,Southwest,United States,North America,Value Added Reseller,Sheet Metal Manufacturing,College Station,Texas,United States,Michael Blythe,Sales Representative
SO57173,2019-11-27,570,399,281,4,3,445.41,1336.23,1384.33,2019,4,11,November,Wednesday,48,-48.09999999999991,-3.5996796958607358,445.41,"Touring-3000 Yellow, 54",Bikes,Touring Bikes,Yellow,461.44,Southwest,United States,North America,Warehouse,Big Cycle Mall,Killeen,Texas,United States,Michael Blythe,Sales Representative
SO59011,2019-12-18,545,3,281,4,3,24.29,72.87,53.93,2019,4,12,December,Wednesday,51,18.940000000000005,25.99149169754358,24.290000000000003,LL Road Pedal,Components,Pedals,Silver/Black,17.98,Southwest,United States,North America,Warehouse,Advanced Bike Components,Irving,Texas,United States,Michael Blythe,Sales Representative
SO59011,2019-12-18,605,3,281,4,3,323.99,971.97,1030.95,2019,4,12,December,Wednesday,51,-58.98000000000002,-6.068088521250658,323.99,"Road-750 Black, 48",Bikes,Road Bikes,Black,343.65,Southwest,United States,North America,Warehouse,Advanced Bike Components,Irving,Texas,United States,Michael Blythe,Sales Representative
SO59011,2019-12-18,214,3,281,4,3,20.99,62.97,39.26,2019,4,12,December,Wednesday,51,23.71,37.65285056376052,20.99,"Sport-100 Helmet, Red",Accessories,Helmets,Red,13.09,Southwest,United States,North America,Warehouse,Advanced Bike Components,Irving,Texas,United States,Michael Blythe,Sales Representative
SO59011,2019-12-18,434,3,281,4,3,356.9,1070.7,1082.83,2019,4,12,December,Wednesday,51,-12.129999999999882,-1.1329037078546635,356.90000000000003,"ML Road Frame-W - Yellow, 44",Components,Road Frames,Yellow,360.94,Southwest,United States,North America,Warehouse,Advanced Bike Components,Irving,Texas,United States,Michael Blythe,Sales Representative
SO59013,2019-12-19,556,75,281,4,3,105.29,315.87,233.75,2019,4,12,December,Thursday,51,82.12,25.998037167189036,105.29,LL Crankset,Components,Cranksets,Black,77.92,Southwest,United States,North America,Warehouse,Paint Supply,Garland,Texas,United States,Michael Blythe,Sales Representative
SO59013,2019-12-19,475,75,281,4,3,41.99,125.97,78.53,2019,4,12,December,Thursday,51,47.44,37.65976026037946,41.99,"Women's Mountain Shorts, M",Clothing,Shorts,Black,26.18,Southwest,United States,North America,Warehouse,Paint Supply,Garland,Texas,United States,Michael Blythe,Sales Representative
SO59013,2019-12-19,355,75,281,4,3,1391.99,4175.97,3796.86,2019,4,12,December,Thursday,51,379.1100000000001,9.078369815875115,1391.99,"Mountain-200 Silver, 42",Bikes,Mountain Bikes,Silver,1265.62,Southwest,United States,North America,Warehouse,Paint Supply,Garland,Texas,United States,Michael Blythe,Sales Representative
SO59013,2019-12-19,544,75,281,4,3,48.59,145.77,107.88,2019,4,12,December,Thursday,51,37.890000000000015,25.99300267544763,48.59,HL Mountain Pedal,Components,Pedals,Silver/Black,35.96,Southwest,United States,North America,Warehouse,Paint Supply,Garland,Texas,United States,Michael Blythe,Sales Representative
SO59013,2019-12-19,601,75,281,4,3,32.39,97.17,71.91,2019,4,12,December,Thursday,51,25.260000000000005,25.995677678295774,32.39,LL Bottom Bracket,Components,Bottom Brackets,Not Specified,23.97,Southwest,United States,North America,Warehouse,Paint Supply,Garland,Texas,United States,Michael Blythe,Sales Representative
SO59013,2019-12-19,400,75,281,4,3,37.15,111.45,82.48,2019,4,12,December,Thursday,51,28.97,25.993719156572453,37.15,ML Mountain Handlebars,Components,Handlebars,Not Specified,27.49,Southwest,United States,North America,Warehouse,Paint Supply,Garland,Texas,United States,Michael Blythe,Sales Representative
SO59013,2019-12-19,298,75,281,4,3,809.76,2429.28,2217.12,2019,4,12,December,Thursday,51,212.1600000000003,8.73345188697887,809.7600000000001,"HL Mountain Frame - Black, 42",Components,Mountain Frames,Black,739.04,Southwest,United States,North America,Warehouse,Paint Supply,Garland,Texas,United States,Michael Blythe,Sales Representative
SO59027,2019-12-21,592,21,281,4,3,338.99,1016.97,924.65,2019,4,12,December,Saturday,51,92.32000000000005,9.077947235415012,338.99,"Mountain-500 Silver, 42",Bikes,Mountain Bikes,Silver,308.22,Southwest,United States,North America,Warehouse,Chic Department Stores,Irving,Texas,United States,Michael Blythe,Sales Representative
SO59027,2019-12-21,363,21,281,4,3,1376.99,4130.97,3755.94,2019,4,12,December,Saturday,51,375.0300000000002,9.07849730208644,1376.99,"Mountain-200 Black, 46",Bikes,Mountain Bikes,Black,1251.98,Southwest,United States,North America,Warehouse,Chic Department Stores,Irving,Texas,United States,Michael Blythe,Sales Representative
SO59027,2019-12-21,512,21,281,4,3,218.45,655.35,598.13,2019,4,12,December,Saturday,51,57.22000000000003,8.731212329289697,218.45000000000002,"ML Mountain Frame-W - Silver, 42",Components,Mountain Frames,Silver,199.38,Southwest,United States,North America,Warehouse,Chic Department Stores,Irving,Texas,United States,Michael Blythe,Sales Representative
SO59027,2019-12-21,517,21,281,4,3,31.58,94.74,70.12,2019,4,12,December,Saturday,51,24.61999999999999,25.986911547392854,31.58,HL Mountain Seat/Saddle,Components,Saddles,Not Specified,23.37,Southwest,United States,North America,Warehouse,Chic Department Stores,Irving,Texas,United States,Michael Blythe,Sales Representative
SO59027,2019-12-21,355,21,281,4,3,1391.99,4175.97,3796.86,2019,4,12,December,Saturday,51,379.1100000000001,9.078369815875115,1391.99,"Mountain-200 Silver, 42",Bikes,Mountain Bikes,Silver,1265.62,Southwest,United States,North America,Warehouse,Chic Department Stores,Irving,Texas,United States,Michael Blythe,Sales Representative
SO59027,2019-12-21,556,21,281,4,3,105.29,315.87,233.75,2019,4,12,December,Saturday,51,82.12,25.998037167189036,105.29,LL Crankset,Components,Cranksets,Black,77.92,Southwest,United States,North America,Warehouse,Chic Department Stores,Irving,Texas,United States,Michael Blythe,Sales Representative
SO59027,2019-12-21,475,21,281,4,3,41.99,125.97,78.53,2019,4,12,December,Saturday,51,47.44,37.65976026037946,41.99,"Women's Mountain Shorts, M",Clothing,Shorts,Black,26.18,Southwest,United States,North America,Warehouse,Chic Department Stores,Irving,Texas,United States,Michael Blythe,Sales Representative
SO59027,2019-12-21,306,21,281,4,3,809.76,2429.28,2217.12,2019,4,12,December,Saturday,51,212.1600000000003,8.73345188697887,809.7600000000001,"HL Mountain Frame - Black, 38",Components,Mountain Frames,Black,739.04,Southwest,United States,North America,Warehouse,Chic Department Stores,Irving,Texas,United States,Michael Blythe,Sales Representative
SO59041,2019-12-23,234,201,281,4,3,29.99,89.97,115.48,2019,4,12,December,Monday,52,-25.510000000000005,-28.353895743025458,29.99,"Long-Sleeve Logo Jersey, L",Clothing,Jerseys,Multi,38.49,Southwest,United States,North America,Specialty Bike Shop,Unsurpassed Bikes,Dallas,Texas,United States,Michael Blythe,Sales Representative
SO59041,2019-12-23,579,201,281,4,3,728.91,2186.73,2265.45,2019,4,12,December,Monday,52,-78.7199999999998,-3.5998957347271863,728.91,"Touring-2000 Blue, 54",Bikes,Touring Bikes,Blue,755.15,Southwest,United States,North America,Specialty Bike Shop,Unsurpassed Bikes,Dallas,Texas,United States,Michael Blythe,Sales Representative
SO59068,2019-12-29,532,490,281,4,3,149.87,449.61,410.36,2019,4,12,December,Sunday,52,39.25,8.729788038522274,149.87,"LL Mountain Frame - Black, 44",Components,Mountain Frames,Black,136.79,Southwest,United States,North America,Warehouse,Extraordinary Bike Works,Mesquite,Texas,United States,Michael Blythe,Sales Representative
SO59068,2019-12-29,551,490,281,4,3,158.43,475.29,433.78,2019,4,12,December,Sunday,52,41.51000000000005,8.733615266468902,158.43,"LL Mountain Frame - Silver, 40",Components,Mountain Frames,Silver,144.59,Southwest,United States,North America,Warehouse,Extraordinary Bike Works,Mesquite,Texas,United States,Michael Blythe,Sales Representative
SO59068,2019-12-29,595,490,281,4,3,338.99,1016.97,924.65,2019,4,12,December,Sunday,52,92.32000000000005,9.077947235415012,338.99,"Mountain-500 Silver, 52",Bikes,Mountain Bikes,Silver,308.22,Southwest,United States,North America,Warehouse,Extraordinary Bike Works,Mesquite,Texas,United States,Michael Blythe,Sales Representative
SO59068,2019-12-29,516,490,281,4,3,23.48,70.44,52.13,2019,4,12,December,Sunday,52,18.309999999999995,25.993753549119813,23.48,ML Mountain Seat/Saddle,Components,Saddles,Not Specified,17.38,Southwest,United States,North America,Warehouse,Extraordinary Bike Works,Mesquite,Texas,United States,Michael Blythe,Sales Representative
SO59068,2019-12-29,588,490,281,4,3,461.69,1385.07,1259.34,2019,4,12,December,Sunday,52,125.73000000000002,9.07751954774849,461.69,"Mountain-400-W Silver, 40",Bikes,Mountain Bikes,Silver,419.78,Southwest,United States,North America,Warehouse,Extraordinary Bike Works,Mesquite,Texas,United States,Michael Blythe,Sales Representative
SO59068,2019-12-29,531,490,281,4,3,149.87,449.61,410.36,2019,4,12,December,Sunday,52,39.25,8.729788038522274,149.87,"LL Mountain Frame - Black, 42",Components,Mountain Frames,Black,136.79,Southwest,United States,North America,Warehouse,Extraordinary Bike Works,Mesquite,Texas,United States,Michael Blythe,Sales Representative
SO59068,2019-12-29,355,490,281,4,3,1391.99,4175.97,3796.86,2019,4,12,December,Sunday,52,379.1100000000001,9.078369815875115,1391.99,"Mountain-200 Silver, 42",Bikes,Mountain Bikes,Silver,1265.62,Southwest,United States,North America,Warehouse,Extraordinary Bike Works,Mesquite,Texas,United States,Michael Blythe,Sales Representative
SO59068,2019-12-29,517,490,281,4,3,31.58,94.74,70.12,2019,4,12,December,Sunday,52,24.61999999999999,25.986911547392854,31.58,HL Mountain Seat/Saddle,Components,Saddles,Not Specified,23.37,Southwest,United States,North America,Warehouse,Extraordinary Bike Works,Mesquite,Texas,United States,Michael Blythe,Sales Representative
SO59068,2019-12-29,542,490,281,4,3,24.29,72.87,53.93,2019,4,12,December,Sunday,52,18.940000000000005,25.99149169754358,24.290000000000003,LL Mountain Pedal,Components,Pedals,Silver/Black,17.98,Southwest,United States,North America,Warehouse,Extraordinary Bike Works,Mesquite,Texas,United States,Michael Blythe,Sales Representative
SO59068,2019-12-29,295,490,281,4,3,818.7,2456.1,2241.6,2019,4,12,December,Sunday,52,214.5,8.733357762306095,818.6999999999999,"HL Mountain Frame - Silver, 46",Components,Mountain Frames,Silver,747.2,Southwest,United States,North America,Warehouse,Extraordinary Bike Works,Mesquite,Texas,United States,Michael Blythe,Sales Representative
SO59068,2019-12-29,524,490,281,4,3,158.43,475.29,433.78,2019,4,12,December,Sunday,52,41.51000000000005,8.733615266468902,158.43,"LL Mountain Frame - Silver, 42",Components,Mountain Frames,Silver,144.59,Southwest,United States,North America,Warehouse,Extraordinary Bike Works,Mesquite,Texas,United States,Michael Blythe,Sales Representative
SO59068,2019-12-29,475,490,281,4,3,41.99,125.97,78.53,2019,4,12,December,Sunday,52,47.44,37.65976026037946,41.99,"Women's Mountain Shorts, M",Clothing,Shorts,Black,26.18,Southwest,United States,North America,Warehouse,Extraordinary Bike Works,Mesquite,Texas,United States,Michael Blythe,Sales Representative
SO59068,2019-12-29,527,490,281,4,3,158.43,475.29,433.78,2019,4,12,December,Sunday,52,41.51000000000005,8.733615266468902,158.43,"LL Mountain Frame - Silver, 52",Components,Mountain Frames,Silver,144.59,Southwest,United States,North America,Warehouse,Extraordinary Bike Works,Mesquite,Texas,United States,Michael Blythe,Sales Representative
SO61193,2020-01-06,581,4,281,4,3,1020.59,3061.77,3247.53,2020,1,1,January,Monday,2,-185.76000000000022,-6.067078846549552,1020.59,"Road-350-W Yellow, 42",Bikes,Road Bikes,Yellow,1082.51,Southwest,United States,North America,Value Added Reseller,Modular Cycle Systems,Austin,Texas,United States,Michael Blythe,Sales Representative
SO61193,2020-01-06,388,4,281,4,3,672.29,2016.87,2139.24,2020,1,1,January,Monday,2,-122.36999999999989,-6.067322137767923,672.29,"Road-550-W Yellow, 44",Bikes,Road Bikes,Yellow,713.08,Southwest,United States,North America,Value Added Reseller,Modular Cycle Systems,Austin,Texas,United States,Michael Blythe,Sales Representative
SO61193,2020-01-06,580,4,281,4,3,1020.59,3061.77,3247.53,2020,1,1,January,Monday,2,-185.76000000000022,-6.067078846549552,1020.59,"Road-350-W Yellow, 40",Bikes,Road Bikes,Yellow,1082.51,Southwest,United States,North America,Value Added Reseller,Modular Cycle Systems,Austin,Texas,United States,Michael Blythe,Sales Representative
SO61193,2020-01-06,374,4,281,4,3,1466.01,4398.03,4664.84,2020,1,1,January,Monday,2,-266.8100000000004,-6.066579809596579,1466.01,"Road-250 Black, 44",Bikes,Road Bikes,Black,1554.95,Southwest,United States,North America,Value Added Reseller,Modular Cycle Systems,Austin,Texas,United States,Michael Blythe,Sales Representative
